date,continent,country,total_cases,new_cases,total_deaths,new_deaths,total_tests,total_vaccinations,people_vaccinated,hosp_patients,population,median_age,gdp_per_capita,case_fatality_rate
03/23/2020,Europe,France,9546263.0,494,304543,551,1713189,18636031,59911098,75965,345993765,36.42754432,19662.17844,3.190180283111831
05/09/2022,Asia,Usa,2949281.0,7116,306157,549,39639077,82848360,60576886,4907,750728080,33.73818918,14922.22259,10.380733473683925
12/07/2020,Europe,Usa,7356061.0,1784,490821,47,5369229,30546571,5162777,77214,580539618,36.97906171,39655.17221,6.672334555137594
11/24/2021,Asia,Italy,1294929.0,3510,407922,694,38324993,63140553,8461714,68761,1226969329,37.16268018,14859.34504,31.50149544878522
11/06/2020,South America,Usa,2504594.0,3786,431447,586,15296096,686423,617,1014,691090686,41.06303256,21417.58921,17.226225088776864
03/14/2021,Europe,Russia,1243294.0,5266,27909,720,65214207,79883799,74559884,72304,133195451,22.49131444,58768.61678,2.2447627029487793
11/10/2020,South America,Canada,3567675.0,9190,498970,182,12701198,91657588,17164745,67557,1156444421,42.40235387,56921.9371,13.985859137953991
07/05/2020,Europe,France,7711634.0,5428,469847,434,72266083,4597669,51487037,51828,1126344522,24.3123084,62760.05598,6.09270356969742
10/24/2020,Europe,Uk,9285424.0,6681,188644,106,19998972,86337581,1685885,58884,735055466,20.78621915,34274.80253,2.031614280618742
04/17/2020,Europe,Japan,2414802.0,6893,479095,187,38668694,65693400,55187597,74398,1236744012,35.56716626,39921.91562,19.839928905144188
02/04/2021,Asia,India,443031.0,9643,456983,775,9324634,54367111,67666376,68120,484056166,37.44430882,54170.67606,103.14921529193217
04/17/2020,Europe,Italy,9479276.0,9943,157541,85,62954135,87790669,69132170,4942,621936109,21.0455321,17509.32179,1.6619518199491183
01/09/2021,Asia,France,6444345.0,4658,132385,835,49811552,71372266,66089282,62681,243377377,35.46113344,57793.4578,2.0542816996917455
02/06/2022,Asia,India,2790373.0,7082,401063,842,98153972,18466462,13956071,99581,164214530,36.03710625,2211.466108,14.37309635665196
11/01/2021,Asia,Uk,3916643.0,6869,443438,455,51829708,89031511,43960587,7370,256044511,21.57484704,56038.53233,11.321889689716423
01/02/2020,Europe,India,7061183.0,7607,467918,136,49149802,28216869,1675042,44132,1191582887,41.34755855,54537.6484,6.626623329263666
05/26/2021,North America,Uk,3287058.0,7669,141002,857,606599,40767598,15489510,13672,1180401222,26.30869105,21822.81654,4.289610953016345
12/04/2021,Asia,Russia,5510493.0,6219,3285,897,76426378,89621518,61412006,52934,1235402522,43.83377641,51225.95271,0.0596135409300039
07/05/2022,South America,Uk,290998.0,4534,385781,335,93271802,15398989,18266125,56209,13580866,29.32466389,15765.55938,132.57170152372183
10/10/2020,Asia,Italy,4855920.0,5979,35863,606,6897525,86872564,43238379,73905,692151815,34.33677594,40760.052,0.7385418211173166
01/18/2021,North America,Usa,1828022.0,8890,147776,837,89690775,8780363,30923456,8467,1297960452,46.75552638,49340.48747,8.083928968032113
12/02/2022,Europe,Russia,6367712.0,1312,411921,756,63531320,7098785,46067866,26935,1061915504,44.18538401,50314.22289,6.468901231713997
06/30/2022,Europe,India,1409854.0,2962,131627,468,70151522,93458706,58413156,46721,172249977,43.45590736,68822.52432,9.336214955591146
10/25/2020,Europe,Russia,7997043.0,2938,21323,601,44971156,34233837,61692475,85401,910400541,24.81302593,13558.39067,0.2666360553519595
09/07/2020,Asia,Usa,181360.0,3197,333112,570,81909711,36015479,38010048,62230,1067830619,21.4442716,34175.10539,183.67445963828848
07/23/2022,Europe,Brazil,2444026.0,5296,460138,402,8551162,28268250,73306732,11551,594937266,38.17276852,61727.21355,18.827050121398052
04/12/2021,South America,Japan,2515419.0,7204,53915,539,33734732,31841342,64412112,54924,1121959898,32.32074927,39744.36982,2.143380486511392
11/02/2021,Europe,Japan,5532410.0,5730,371687,71,3754281,63360360,39324834,48652,1105918037,47.27231829,61470.84275,6.71835601482898
09/01/2022,South America,Brazil,4138286.0,126,141691,781,51431350,20437964,28973406,42384,1323679901,30.48779791,30950.05564,3.423905452643921
02/26/2022,Europe,Italy,9679818.0,5602,203462,23,58479657,97041951,55765225,54488,323230342,32.31645053,55879.24806,2.101919684853579
08/10/2022,Asia,France,8333100.0,1191,259990,623,36756274,44021480,31340447,96953,221759921,35.78001629,61033.40163,3.1199673590860546
08/28/2022,Europe,Canada,6893728.0,2639,370644,811,30765588,32180417,34335070,48597,1383252253,43.89201997,59404.31651,5.376539370279768
07/24/2022,Europe,Russia,3584197.0,1366,452490,484,21178942,80737798,18420883,53274,596163082,28.04897162,61124.18807,12.624585088375442
04/27/2020,South America,Germany,311955.0,9211,466389,55,49035818,25327535,71446786,7897,1349557845,48.25461971,16149.27407,149.50521709862
10/09/2021,North America,Germany,2127599.0,6453,414441,985,84008364,72936906,50943925,68005,295537166,36.19763338,31289.90501,19.479281575146445
11/24/2022,Asia,Japan,4933594.0,6671,373410,222,51575693,7710635,6141556,93197,1058508646,45.22931784,13045.4591,7.568721706731442
04/08/2020,Asia,Brazil,9953678.0,6683,288883,631,79563444,63379756,73200850,47604,248277092,35.7685545,13457.34124,2.9022739132208217
05/31/2020,South America,Germany,4835451.0,4539,440924,178,39745937,31132615,62861117,97933,709975677,43.15979587,34660.08424,9.118570325704882
05/11/2020,North America,Russia,4382794.0,8876,128041,799,1191866,54999607,27987388,39819,1285707548,21.54262257,67246.05507,2.9214469126315312
04/09/2022,Europe,Japan,7323494.0,2887,53019,433,93657999,26385055,35647940,87363,241033126,43.97637445,41841.88013,0.7239577174501679
10/12/2021,North America,Italy,6699144.0,9654,207226,936,92888217,3143828,7092920,9782,557756560,35.71878289,59915.31166,3.0933205794650775
12/25/2020,Europe,Japan,4698713.0,4086,233169,449,44862346,63827742,54350227,30398,1123700670,33.48246765,65665.69562,4.962401406512805
02/12/2021,Asia,Germany,7867791.0,2261,7373,792,63751423,71373568,21666881,53532,549409064,23.34829,6973.699762,0.09371118271952063
08/01/2020,Asia,Brazil,3790328.0,4180,166353,883,24300863,91760076,23094676,25688,549804101,42.24687617,12182.41532,4.388881384407893
12/30/2020,Asia,Brazil,5289730.0,2841,20187,491,4499448,57938058,22819698,25644,43448488,23.93490958,21068.08283,0.3816262833830838
11/27/2021,Asia,Japan,4437610.0,9959,330007,188,50142479,29774684,64853819,81539,764222177,25.76953438,43557.61769,7.436593121071929
03/24/2021,Europe,Usa,3239536.0,6040,97927,577,39353521,32094019,279986,40433,1286429078,23.79269767,5259.316076,3.0228711766129472
05/13/2021,Europe,Canada,2326133.0,3560,238185,809,30760595,8210723,2989283,20033,1019479155,20.19726823,55279.16118,10.239526286760043
04/05/2022,Asia,France,7948140.0,4758,346229,960,33717118,25305422,16672211,50966,1391041100,39.8574134,5401.421468,4.356100924241395
02/16/2020,Europe,Canada,5720626.0,626,117996,419,5960429,19339962,79612326,3907,1255539997,28.12532134,11931.79472,2.0626413962388033
12/25/2021,Europe,Canada,6221714.0,5014,39220,248,25708713,41191234,15240547,36499,727164208,24.48411378,27337.84263,0.630372916530718
07/10/2020,Europe,Germany,6374825.0,1375,392647,587,68776060,93324471,51508362,92304,1279404916,29.59917448,39482.67011,6.1593377073096125
12/20/2022,South America,Usa,5005858.0,1181,7642,648,43378014,82704690,77602360,80819,736426437,34.97254075,61823.8225,0.1526611422057917
02/25/2020,Europe,Usa,7028722.0,5708,79971,163,4922207,68240284,1621122,73221,932230716,35.10237563,67497.35472,1.1377744062149564
08/12/2022,Europe,Italy,8221252.0,490,55556,744,87970826,29815764,46496292,8273,466884214,31.01588025,62040.30656,0.6757608208579423
09/14/2020,Asia,Canada,8975708.0,3729,426976,254,79105028,89181057,26783199,62419,423529950,34.84796813,8386.08138,4.757017496558489
11/06/2021,Europe,Usa,3415871.0,5974,300336,475,23450820,39965957,10505108,44666,221568122,32.82024373,44554.83448,8.792369501073079
03/16/2021,North America,Usa,1877971.0,3534,397597,805,56335388,76944693,12638969,13478,158159314,44.67995741,31478.30548,21.171626185920868
11/17/2022,North America,Uk,7997488.0,3296,227655,416,3031948,70890128,27954417,95980,213719301,20.88841902,9679.66305,2.8465813265365325
11/13/2020,South America,India,6814612.0,1940,412774,169,26115838,53384964,68532943,76904,906707105,46.040904,39302.75362,6.057190049851701
07/12/2021,South America,India,4963401.0,5014,292926,316,48525640,51981825,2597545,75553,275508443,27.31745767,25609.42309,5.901719405705886
01/25/2022,Europe,Japan,2866757.0,1882,266926,173,24248687,52795193,13791832,96215,486426937,41.65346645,24859.36091,9.311078685776298
04/28/2021,Asia,Brazil,9725529.0,4908,222489,469,72592435,32546315,54895750,8273,756384204,32.15118849,7516.713191,2.2876801868566736
05/21/2021,Europe,Usa,5913318.0,2987,185784,344,42236567,54997252,50044920,49245,486439997,28.82998894,68540.85463,3.1417894319229913
10/31/2021,Europe,Canada,6741286.0,5585,236836,444,26358257,67614057,74038777,90106,1066765449,38.46042119,51091.23312,3.513216914398826
06/25/2020,Europe,France,1577969.0,3159,488161,17,49849270,19238843,52726053,46400,1024187880,43.06653257,20343.06058,30.93603233016618
10/20/2022,South America,Brazil,3651387.0,4530,150534,69,83532892,73642152,57116462,98646,1009203861,33.49809359,64305.78585,4.122652570105552
03/15/2022,Europe,Japan,1711672.0,681,322174,337,66741503,29553299,64275302,39708,970320205,33.99661529,66418.01655,18.82218088512285
12/19/2022,Asia,Canada,5905950.0,5254,199591,627,811713,83817856,49681826,32552,372028231,21.76569454,56915.86419,3.3794901751623363
12/25/2021,North America,Russia,3212883.0,1073,318555,591,31987409,83440197,13151437,51560,903913291,47.71987942,46492.74632,9.914926874087852
04/21/2022,Europe,Italy,3028631.0,2387,186278,526,34664163,14245175,63891714,26430,445579751,45.40690089,26969.98676,6.150567698739133
07/25/2022,South America,Brazil,7232212.0,2693,97469,687,48131342,43389493,68366312,28575,806094624,31.93978363,30969.90903,1.3477066214320046
02/01/2022,North America,Japan,6423959.0,9562,46950,455,71622625,53784322,17872096,58433,53928727,42.94851839,32395.77649,0.730857715623652
08/22/2020,North America,Russia,6984297.0,4340,395739,268,20441897,39763995,30415203,49775,1267257769,29.39837527,66464.6232,5.666125023033814
09/23/2020,Europe,Italy,4024733.0,2156,454142,630,87816685,36548462,15314735,99171,442583293,41.91265379,53449.28772,11.283779569973959
11/12/2021,Europe,Uk,4859221.0,7966,140749,810,21491505,55707498,22684218,43436,449187021,35.5007515,21148.98693,2.8965342387185107
10/09/2021,North America,India,9802630.0,2580,206900,187,53903842,17996932,73235004,52624,1186653936,33.82300167,44100.2005,2.110658058092573
08/24/2021,South America,Brazil,3801250.0,7257,146161,568,66194282,77138299,21862301,32938,109893906,21.69568992,41979.13703,3.8450772772114434
05/24/2022,Asia,Brazil,9340854.0,2159,397797,710,34373840,66553433,60147641,26358,1254692098,48.96265765,57036.76295,4.258679131479841
06/07/2021,Asia,Germany,19675.0,6772,405123,528,27931327,12666868,22651326,8769,630785088,45.1222691,7576.279323,2059.074968233799
01/13/2020,Asia,Canada,8462605.0,1627,398825,433,69870484,44600603,39412992,73795,102562216,43.80164204,49387.73981,4.712792337583995
02/01/2020,Europe,Brazil,9356169.0,8219,182225,287,24671251,40164230,66157452,99819,1288334192,29.14748593,23850.71898,1.9476454518938253
07/07/2022,Europe,Japan,486799.0,7080,312683,917,2342978,47429349,37575551,95265,1162785080,28.68770553,9944.610809,64.23246555559892
12/24/2021,Europe,France,6810805.0,1985,437359,566,70509448,27577992,27704225,73728,1198875181,37.1957929,51492.35984,6.421546351716133
07/16/2022,North America,Germany,2238057.0,9713,22936,498,80456483,21129442,57041532,17285,355006928,45.38669589,23883.57565,1.0248175091161664
07/12/2022,Asia,India,4464344.0,8488,312326,440,76018109,80788906,44665757,22287,265352094,48.03885219,51378.53831,6.9960110600796
04/26/2021,North America,India,566088.0,2181,373403,780,6020676,33204250,35656210,47361,981255522,28.06787078,12208.14955,65.96200590720878
12/16/2022,Europe,Russia,6558947.0,2296,230596,302,65438138,80411979,23895871,45805,56488962,38.22244401,69029.01989,3.515747268578325
12/17/2022,Europe,Germany,658003.0,7164,95042,86,76530490,3101812,6293748,31347,367351628,41.717084,56435.15308,14.444007094192578
11/25/2021,Europe,Usa,805113.0,2597,275307,829,64787885,70393944,38127672,8986,956932019,26.79176436,20951.47323,34.19482730995525
10/07/2020,Europe,Germany,9322004.0,901,257758,437,45417428,76787420,27214247,2066,857087460,32.22405891,52096.17353,2.7650492319033546
11/20/2022,South America,Russia,5028035.0,6060,452974,540,55630132,22722270,28270103,42779,974569061,25.62422821,10370.19143,9.008966723580881
10/12/2021,Europe,India,4034464.0,9290,177129,21,15734529,32421757,10072458,96290,902627725,40.96715233,46087.1842,4.3903973365483
03/10/2021,North America,Canada,9992154.0,1677,143609,832,77291965,51024737,68139457,57714,1132019001,45.9135541,5114.943665,1.4372176409610982
11/13/2022,North America,Japan,2092101.0,2881,22419,796,99427324,36381367,58128376,84458,232086812,46.32603064,24003.73472,1.0716021836421854
04/06/2022,Europe,Russia,5995134.0,5622,435794,559,80511179,17922935,39269305,56112,289575550,40.10266611,68513.91563,7.269128596625196
11/22/2020,North America,Canada,9844689.0,8052,206063,516,75024735,75211276,48379715,59032,904117744,30.41457081,9343.50582,2.0931387471965848
07/08/2022,Asia,India,8503967.0,1378,121211,761,67768425,42021911,63655272,94964,1268575048,39.83121131,42222.25824,1.425346547087965
12/14/2020,Asia,Russia,6208714.0,1248,384906,674,45326998,8722465,54772474,19705,960776419,45.92800182,5871.771632,6.199448066056836
09/16/2020,South America,Canada,6762126.0,5650,205671,502,56860243,63217910,41689530,24104,304094294,38.77567502,47188.6836,3.041513867088546
09/07/2021,North America,Japan,6342057.0,6079,834,713,26848645,8502290,10816454,95568,205155982,32.38675821,20227.68855,0.01315030754217441
01/28/2020,Europe,Uk,3541483.0,9456,294358,466,31758382,43445277,2238997,76456,499961329,47.59408252,22388.3165,8.311715741682226
07/26/2021,Europe,France,1512760.0,7036,224006,100,33241467,60336176,12197976,42125,1143434286,45.0564978,24308.37494,14.807768581929718
08/28/2021,Europe,Italy,9851044.0,6487,254870,582,70523417,79235983,25225417,58852,767641722,46.47305721,15155.82021,2.58723846934396
08/25/2021,Europe,Brazil,3557689.0,1058,493244,941,56726086,7948467,60974035,79959,256282545,47.09576063,65974.35957,13.86416856560537
06/23/2020,North America,Usa,1863236.0,2048,252358,674,35699454,90342769,46440909,37326,1311079878,31.81436923,63502.39713,13.544070638394706
02/19/2022,Europe,Brazil,7863426.0,6115,2413,684,12450164,92424167,4352708,98226,189401454,45.78917023,61031.05087,0.030686370037690952
07/28/2020,Europe,Uk,9988400.0,4248,9505,140,52234859,90904496,14766480,45536,598734139,37.11049014,8344.742726,0.09516038604781546
08/14/2021,Asia,Russia,450930.0,2476,251753,137,2257376,57728394,19452454,54070,93827224,21.14476921,17107.69386,55.82972966979354
11/01/2021,Europe,Brazil,7402324.0,4603,364946,577,35178357,68287053,7261095,25099,341696804,39.0750907,43243.58429,4.930154367736403
11/11/2021,South America,Uk,7946232.0,3553,133177,709,31646971,58460590,50269172,33006,1339772310,34.11856773,67955.5991,1.675976739667304
06/20/2022,Europe,Italy,3498408.0,9953,199176,839,88663907,76274894,60603345,24810,1251827501,28.25463978,42732.39938,5.693332510101738
12/11/2022,Europe,Japan,5403252.0,220,390447,227,97461236,15793186,33332566,88250,300408263,49.1114942,23570.02156,7.226148252941007
04/16/2020,Europe,Brazil,91006.0,4818,114897,280,56189889,94314233,14748550,97894,299586537,21.65212575,57400.88367,126.25211524514867
08/08/2021,Europe,Canada,4151785.0,7192,58408,683,18362297,79885724,46322108,97569,418442086,48.37632172,10344.70794,1.4068165861189825
11/26/2021,Asia,Brazil,688725.0,4623,168751,827,27574471,15585643,77379635,7388,1118623104,24.77801182,61840.18996,24.501941994264765
02/24/2020,Europe,France,9177376.0,7349,116908,430,72124341,33584406,61955322,91631,853410867,31.30964538,68252.69852,1.273871747218377
12/29/2020,Europe,Canada,206487.0,5618,245993,39,27677846,48278679,79304623,59247,9212011,32.51705526,67768.03312,119.13243933032103
03/25/2020,Europe,Canada,6389308.0,9856,230168,518,34796394,36577506,21313405,75962,940402276,41.93061556,11191.06288,3.6023932482203076
04/10/2020,Europe,Germany,3637820.0,7209,79731,685,43256168,82789618,65580690,73153,2100409,26.46827626,38922.91797,2.1917247142519423
11/17/2022,North America,Italy,3284321.0,4576,327275,662,99088961,81889289,71310829,40850,1174414637,49.5830553,41359.41305,9.964768973556483
03/28/2022,South America,Japan,7018523.0,1871,326424,210,67216906,8337455,71470429,79458,1342225355,42.47035558,14449.38274,4.6508930725168245
02/24/2021,Asia,Canada,678841.0,7915,277906,301,4963317,37598831,47417286,25511,1189226069,43.69857915,38727.63696,40.938305140673585
